STATEFIPS,STATE,ZIPCODE,AGI_STUB,Number of Returns
26,MI,48382,0,10860
26,MI,48383,0,6070
26,MI,48386,0,8780
26,MI,48390,0,12360
26,MI,48393,0,8550
26,MI,48401,0,660
26,MI,48412,0,2750
26,MI,48413,0,3700
26,MI,48414,0,1080
26,MI,48415,0,4680
26,MI,48416,0,2140
26,MI,48417,0,1350
26,MI,48418,0,1960
26,MI,48419,0,1080
26,MI,48420,0,10360
26,MI,48421,0,3100
26,MI,48422,0,2790
26,MI,48423,0,16180
26,MI,48426,0,400
26,MI,48427,0,1220
26,MI,48428,0,2410
26,MI,48429,0,4110
26,MI,48430,0,18250
26,MI,48432,0,340
26,MI,48433,0,12940
26,MI,48435,0,920
26,MI,48436,0,1870
26,MI,48438,0,3310
26,MI,48439,0,23580
26,MI,48441,0,1980
26,MI,48442,0,9370
26,MI,48444,0,4290
26,MI,48445,0,620
26,MI,48446,0,14220
26,MI,48449,0,1370
26,MI,48450,0,2120
26,MI,48451,0,7150
26,MI,48453,0,2200
26,MI,48454,0,600
26,MI,48455,0,3900
26,MI,48456,0,420
26,MI,48457,0,3790
26,MI,48458,0,8850
26,MI,48460,0,1160
26,MI,48461,0,3650
26,MI,48462,0,6320
26,MI,48463,0,2180
26,MI,48464,0,930
26,MI,48465,0,270
26,MI,48466,0,740
26,MI,48467,0,1160
26,MI,48468,0,600
26,MI,48469,0,610
26,MI,48470,0,360
26,MI,48471,0,2490
26,MI,48472,0,790
26,MI,48473,0,11130
26,MI,48475,0,1370
26,MI,48502,0,500
26,MI,48503,0,9270
26,MI,48504,0,11280
26,MI,48505,0,8450
26,MI,48506,0,11170
26,MI,48507,0,13360
26,MI,48509,0,4820
26,MI,48519,0,3770
26,MI,48529,0,4020
26,MI,48532,0,9190
26,MI,48601,0,14690
26,MI,48602,0,12210
26,MI,48603,0,13320
26,MI,48604,0,4800
26,MI,48607,0,550
26,MI,48609,0,6280
26,MI,48610,0,1430
26,MI,48611,0,3300
26,MI,48612,0,3970
26,MI,48613,0,510
26,MI,48614,0,580
26,MI,48615,0,1390
26,MI,48616,0,3490
26,MI,48617,0,3770
26,MI,48618,0,2370
26,MI,48619,0,210
26,MI,48621,0,600
26,MI,48622,0,2750
26,MI,48623,0,6110
26,MI,48624,0,6640
26,MI,48625,0,5250
26,MI,48626,0,2990
26,MI,48628,0,870
26,MI,48629,0,3390
26,MI,48631,0,2280
26,MI,48632,0,2010
26,MI,48634,0,2180
26,MI,48635,0,710
26,MI,48636,0,380
26,MI,48637,0,1650
26,MI,48638,0,6550
26,MI,48640,0,15150
26,MI,48642,0,15270
26,MI,48647,0,1840
26,MI,48649,0,810
26,MI,48650,0,3470
26,MI,48651,0,2110
26,MI,48652,0,770
26,MI,48653,0,4430
26,MI,48654,0,1000
26,MI,48655,0,3020
26,MI,48656,0,1670
26,MI,48657,0,3890
26,MI,48658,0,2290
26,MI,48659,0,1240
26,MI,48661,0,4960
26,MI,48662,0,710
26,MI,48701,0,620
26,MI,48703,0,1560
26,MI,48705,0,230
26,MI,48706,0,20270
26,MI,48708,0,12600
26,MI,48720,0,500
26,MI,48721,0,200
26,MI,48722,0,1660
26,MI,48723,0,5350
26,MI,48725,0,1170
26,MI,48726,0,2690
26,MI,48727,0,530
26,MI,48728,0,140
26,MI,48729,0,660
26,MI,48730,0,2200
26,MI,48731,0,840
26,MI,48732,0,5460
26,MI,48733,0,810
26,MI,48734,0,3820
26,MI,48735,0,430
26,MI,48737,0,550
26,MI,48738,0,550
26,MI,48739,0,1720
26,MI,48740,0,1100
26,MI,48741,0,900
26,MI,48742,0,800
26,MI,48744,0,2020
26,MI,48745,0,570
26,MI,48746,0,4030
26,MI,48747,0,750
26,MI,48748,0,810
26,MI,48749,0,520
26,MI,48750,0,4170
26,MI,48754,0,460
26,MI,48755,0,1660
26,MI,48756,0,1570
26,MI,48757,0,1850
26,MI,48759,0,1680
26,MI,48760,0,530
26,MI,48761,0,330
26,MI,48762,0,540
26,MI,48763,0,2220
26,MI,48765,0,320
26,MI,48766,0,570
26,MI,48767,0,990
26,MI,48768,0,4640
26,MI,48770,0,760
26,MI,48801,0,5180
26,MI,48806,0,750
26,MI,48807,0,340
26,MI,48808,0,2550
26,MI,48809,0,4950
26,MI,48811,0,1330
26,MI,48813,0,9870
26,MI,48815,0,1050
26,MI,48817,0,2770
26,MI,48818,0,1000
26,MI,48819,0,1250
26,MI,48820,0,8250
26,MI,48821,0,2990
26,MI,48822,0,1410
26,MI,48823,0,16530
26,MI,48827,0,7420
26,MI,48829,0,1350
26,MI,48831,0,1550
26,MI,48832,0,610
26,MI,48834,0,970
26,MI,48835,0,1280
26,MI,48836,0,6350
26,MI,48837,0,9250
26,MI,48838,0,7950
26,MI,48840,0,6440
26,MI,48841,0,380
26,MI,48842,0,10110
26,MI,48843,0,20760
26,MI,48845,0,400
26,MI,48846,0,6690
26,MI,48847,0,2760
26,MI,48848,0,3720
26,MI,48849,0,2740
26,MI,48850,0,1860
26,MI,48851,0,1090
26,MI,48854,0,9260
26,MI,48855,0,7060
26,MI,48856,0,440
26,MI,48857,0,1190
26,MI,48858,0,15990
26,MI,48860,0,610
26,MI,48861,0,770
26,MI,48864,0,9360
26,MI,48865,0,750
26,MI,48866,0,2090
26,MI,48867,0,12800
26,MI,48871,0,920
26,MI,48872,0,3470
26,MI,48873,0,700
26,MI,48875,0,4680
26,MI,48876,0,1930
26,MI,48877,0,1020
26,MI,48878,0,780
26,MI,48879,0,8350
26,MI,48880,0,2980
26,MI,48881,0,2420
26,MI,48883,0,3240
26,MI,48884,0,1830
26,MI,48885,0,410
26,MI,48886,0,880
26,MI,48888,0,2730
26,MI,48889,0,580
26,MI,48890,0,970
26,MI,48891,0,1200
26,MI,48892,0,2150
26,MI,48893,0,2400
26,MI,48894,0,1070
26,MI,48895,0,5440
26,MI,48897,0,690
26,MI,48906,0,11880
26,MI,48910,0,15900
26,MI,48911,0,18310
26,MI,48912,0,7890
26,MI,48915,0,4030
26,MI,48917,0,16810
26,MI,48933,0,1160
26,MI,49001,0,9670
26,MI,49002,0,9560
26,MI,49004,0,7680
26,MI,49006,0,9190
26,MI,49007,0,4190
26,MI,49008,0,7510
26,MI,49009,0,19720
26,MI,49010,0,7790
26,MI,49011,0,1050
26,MI,49012,0,1750
26,MI,49013,0,2180
26,MI,49014,0,9480
26,MI,49015,0,12850
26,MI,49017,0,9660
26,MI,49021,0,2810
26,MI,49022,0,13110
26,MI,49024,0,14040
26,MI,49026,0,890
26,MI,49028,0,2680
26,MI,49029,0,760
26,MI,49030,0,1120
26,MI,49031,0,3370
26,MI,49032,0,1320
26,MI,49033,0,940
26,MI,49034,0,1080
26,MI,49036,0,10260
26,MI,49037,0,8990
26,MI,49038,0,4270
26,MI,49040,0,1480
26,MI,49042,0,2220
26,MI,49043,0,910
26,MI,49045,0,2380
26,MI,49046,0,3230
26,MI,49047,0,6180
26,MI,49048,0,11250
26,MI,49050,0,730
26,MI,49051,0,1170
26,MI,49052,0,440
26,MI,49053,0,3090
26,MI,49055,0,2800
26,MI,49056,0,1590
26,MI,49057,0,2830
26,MI,49058,0,8670
26,MI,49060,0,910
26,MI,49061,0,720
26,MI,49064,0,1640
26,MI,49065,0,3120
26,MI,49066,0,310
26,MI,49067,0,2040
26,MI,49068,0,7030
26,MI,49070,0,1110
26,MI,49071,0,4540
26,MI,49072,0,1510
26,MI,49073,0,2060
26,MI,49076,0,1770
26,MI,49078,0,4290
26,MI,49079,0,6040
26,MI,49080,0,7240
26,MI,49082,0,2710
26,MI,49083,0,3550
26,MI,49085,0,11870
26,MI,49087,0,2970
26,MI,49088,0,1830
26,MI,49089,0,710
26,MI,49090,0,6440
26,MI,49091,0,8710
26,MI,49092,0,980
26,MI,49093,0,8270
26,MI,49094,0,1810
26,MI,49095,0,900
26,MI,49096,0,1350
26,MI,49097,0,5000
26,MI,49098,0,2580
26,MI,49099,0,2570
26,MI,49101,0,1530
26,MI,49102,0,570
26,MI,49103,0,4880
26,MI,49106,0,2310
26,MI,49107,0,4640
26,MI,49111,0,1790
26,MI,49112,0,4560
26,MI,49113,0,870
26,MI,49116,0,110
26,MI,49117,0,1900
26,MI,49120,0,16340
26,MI,49125,0,1050
26,MI,49126,0,660
26,MI,49127,0,5340
26,MI,49128,0,1790
26,MI,49129,0,380
26,MI,49130,0,870
26,MI,49201,0,17970
26,MI,49202,0,8670
26,MI,49203,0,16780
26,MI,49220,0,1100
26,MI,49221,0,16780
26,MI,49224,0,5020
26,MI,49227,0,560
26,MI,49228,0,2620
26,MI,49229,0,1520
26,MI,49230,0,5220
26,MI,49232,0,1010
26,MI,49233,0,1290
26,MI,49234,0,1340
26,MI,49235,0,950
26,MI,49236,0,2390
26,MI,49237,0,1370
26,MI,49238,0,820
26,MI,49240,0,4170
26,MI,49241,0,1100
26,MI,49242,0,5910
26,MI,49245,0,1980
26,MI,49246,0,1500
26,MI,49247,0,2480
26,MI,49248,0,440
26,MI,49249,0,1540
26,MI,49250,0,2610
26,MI,49251,0,2890
26,MI,49252,0,1130
26,MI,49253,0,1430
26,MI,49254,0,1650
26,MI,49255,0,600
26,MI,49256,0,1670
26,MI,49259,0,1150
26,MI,49262,0,580
26,MI,49264,0,870
26,MI,49265,0,2370
26,MI,49266,0,1280
26,MI,49267,0,1930
26,MI,49268,0,520
26,MI,49269,0,2700
26,MI,49270,0,2830
26,MI,49271,0,930
26,MI,49272,0,1210
26,MI,49274,0,1450
26,MI,49276,0,490
26,MI,49277,0,1490
26,MI,49279,0,420
26,MI,49282,0,200
26,MI,49283,0,1450
26,MI,49284,0,1290
26,MI,49285,0,2600
26,MI,49286,0,7240
26,MI,49287,0,980
26,MI,49288,0,570
26,MI,49301,0,8900
26,MI,49302,0,3780
26,MI,49303,0,490
26,MI,49304,0,1420
26,MI,49305,0,890
26,MI,49306,0,4500
26,MI,49307,0,6750
26,MI,49309,0,660
26,MI,49310,0,1170
26,MI,49315,0,10230
26,MI,49316,0,9700
26,MI,49318,0,680
26,MI,49319,0,7200
26,MI,49321,0,8270
26,MI,49322,0,460
26,MI,49323,0,4380
26,MI,49325,0,870
26,MI,49326,0,1720
26,MI,49327,0,3490
26,MI,49328,0,1760
26,MI,49329,0,3480
26,MI,49330,0,2270
26,MI,49331,0,7810
26,MI,49332,0,1300
26,MI,49333,0,5300
26,MI,49336,0,1680
26,MI,49337,0,5270
26,MI,49338,0,880
26,MI,49339,0,1030
26,MI,49340,0,1300
26,MI,49341,0,15930
26,MI,49342,0,690
26,MI,49343,0,2520
26,MI,49344,0,1580
26,MI,49345,0,6150
26,MI,49346,0,2500
26,MI,49347,0,590
26,MI,49348,0,5770
26,MI,49349,0,3240
26,MI,49401,0,5780
26,MI,49402,0,560
26,MI,49403,0,1200
26,MI,49404,0,3860
26,MI,49405,0,760
26,MI,49408,0,4130
26,MI,49410,0,760
26,MI,49411,0,720
26,MI,49412,0,5060
26,MI,49415,0,3080
26,MI,49417,0,14760
26,MI,49418,0,14350
26,MI,49419,0,3590
26,MI,49420,0,2750
26,MI,49421,0,2470
26,MI,49423,0,20740
26,MI,49424,0,22050
26,MI,49425,0,1450
26,MI,49426,0,15720
26,MI,49428,0,12160
26,MI,49431,0,8300
26,MI,49435,0,1700
26,MI,49436,0,770
26,MI,49437,0,3280
26,MI,49440,0,420
26,MI,49441,0,17530
26,MI,49442,0,16580
26,MI,49444,0,10550
26,MI,49445,0,9990
26,MI,49446,0,1000
26,MI,49448,0,1620
26,MI,49449,0,1350
26,MI,49450,0,1180
26,MI,49451,0,2660
26,MI,49452,0,890
26,MI,49453,0,1510
26,MI,49454,0,2120
26,MI,49455,0,2270
26,MI,49456,0,9320
26,MI,49457,0,4650
26,MI,49459,0,520
26,MI,49460,0,3570
26,MI,49461,0,4220
26,MI,49464,0,12630
26,MI,49503,0,15560
26,MI,49504,0,18070
26,MI,49505,0,15000
26,MI,49506,0,14780
26,MI,49507,0,14700
26,MI,49508,0,18860
26,MI,49509,0,13030
26,MI,49512,0,8170
26,MI,49519,0,13280
26,MI,49525,0,13740
26,MI,49534,0,10520
26,MI,49544,0,4490
26,MI,49546,0,14580
26,MI,49548,0,14720
26,MI,49601,0,9700
26,MI,49612,0,540
26,MI,49613,0,380
26,MI,49614,0,1260
26,MI,49615,0,2060
26,MI,49616,0,1000
26,MI,49617,0,1650
26,MI,49618,0,330
26,MI,49619,0,460
26,MI,49620,0,1190
26,MI,49621,0,1570
26,MI,49622,0,1210
26,MI,49623,0,460
26,MI,49625,0,560
26,MI,49629,0,1250
26,MI,49630,0,760
26,MI,49631,0,2380
26,MI,49632,0,500
26,MI,49633,0,1630
26,MI,49635,0,1780
26,MI,49636,0,410
26,MI,49637,0,1750
26,MI,49638,0,360
26,MI,49639,0,1110
26,MI,49640,0,810
26,MI,49642,0,260
26,MI,49643,0,3090
26,MI,49644,0,790
26,MI,49645,0,790
26,MI,49646,0,3800
26,MI,49648,0,1070
26,MI,49649,0,2940
26,MI,49650,0,1460
26,MI,49651,0,3340
26,MI,49653,0,970
26,MI,49654,0,420
26,MI,49655,0,1330
26,MI,49656,0,620
26,MI,49657,0,1540
26,MI,49659,0,2770
26,MI,49660,0,6270
26,MI,49663,0,2460
26,MI,49664,0,1030
26,MI,49665,0,1720
26,MI,49667,0,250
26,MI,49668,0,1500
26,MI,49670,0,990
26,MI,49675,0,550
26,MI,49676,0,1640
26,MI,49677,0,2850
26,MI,49679,0,550
26,MI,49680,0,810
26,MI,49682,0,2220
26,MI,49683,0,950
26,MI,49684,0,11120
26,MI,49686,0,12430
26,MI,49688,0,1170
26,MI,49689,0,670
26,MI,49690,0,3060
26,MI,49701,0,690
26,MI,49705,0,310
26,MI,49706,0,2140
26,MI,49707,0,10490
26,MI,49709,0,1510
26,MI,49710,0,210
26,MI,49712,0,3860
26,MI,49713,0,940
26,MI,49715,0,1520
26,MI,49716,0,380
26,MI,49718,0,340
26,MI,49719,0,700
26,MI,49720,0,4890
26,MI,49721,0,6590
26,MI,49724,0,520
26,MI,49725,0,350
26,MI,49726,0,550
26,MI,49727,0,3190
26,MI,49728,0,140
26,MI,49729,0,690
26,MI,49730,0,900
26,MI,49733,0,750
26,MI,49735,0,8630
26,MI,49736,0,230
26,MI,49738,0,4460
26,MI,49740,0,3830
26,MI,49743,0,350
26,MI,49744,0,370
26,MI,49745,0,530
26,MI,49746,0,1540
26,MI,49747,0,790
26,MI,49749,0,1990
26,MI,49751,0,890
26,MI,49752,0,220
26,MI,49753,0,890
26,MI,49755,0,890
26,MI,49756,0,1750
26,MI,49759,0,720
26,MI,49760,0,350
26,MI,49762,0,300
26,MI,49765,0,1710
26,MI,49766,0,1130
26,MI,49768,0,230
26,MI,49769,0,780
26,MI,49770,0,8940
26,MI,49774,0,870
26,MI,49776,0,840
26,MI,49777,0,810
26,MI,49779,0,2210
26,MI,49780,0,810
26,MI,49781,0,2240
26,MI,49782,0,360
26,MI,49783,0,9010
26,MI,49788,0,950
26,MI,49795,0,920
26,MI,49799,0,1030
26,MI,49801,0,5630
26,MI,49802,0,3150
26,MI,49805,0,150
26,MI,49806,0,270
26,MI,49807,0,1520
26,MI,49812,0,420
26,MI,49814,0,600
26,MI,49815,0,230
26,MI,49816,0,350
26,MI,49817,0,250
26,MI,49818,0,420
26,MI,49820,0,280
26,MI,49821,0,540
26,MI,49827,0,400
26,MI,49829,0,7950
26,MI,49831,0,330
26,MI,49834,0,130
26,MI,49835,0,370
26,MI,49836,0,320
26,MI,49837,0,4690
26,MI,49838,0,170
26,MI,49840,0,340
26,MI,49841,0,3030
26,MI,49847,0,470
26,MI,49849,0,5540
26,MI,49853,0,550
26,MI,49854,0,2860
26,MI,49855,0,14800
26,MI,49858,0,5890
26,MI,49861,0,260
26,MI,49862,0,1950
26,MI,49866,0,3820
26,MI,49868,0,1950
26,MI,49870,0,1690
26,MI,49874,0,440
26,MI,49876,0,590
26,MI,49878,0,1640
26,MI,49879,0,460
26,MI,49880,0,470
26,MI,49881,0,170
26,MI,49884,0,220
26,MI,49885,0,900
26,MI,49886,0,180
26,MI,49887,0,1020
26,MI,49891,0,310
26,MI,49892,0,950
26,MI,49893,0,820
26,MI,49894,0,380
26,MI,49895,0,390
26,MI,49896,0,700
26,MI,49905,0,850
26,MI,49908,0,1100
26,MI,49910,0,180
26,MI,49911,0,1310
26,MI,49912,0,380
26,MI,49913,0,3220
26,MI,49916,0,1250
26,MI,49920,0,1850
26,MI,49921,0,120
26,MI,49925,0,260
26,MI,49927,0,190
26,MI,49930,0,2870
26,MI,49931,0,2760
26,MI,49935,0,2650
26,MI,49938,0,3510
26,MI,49945,0,1160
26,MI,49946,0,1830
26,MI,49947,0,300
26,MI,49948,0,220
26,MI,49950,0,540
26,MI,49953,0,1230
26,MI,49958,0,530
26,MI,49962,0,110
26,MI,49965,0,180
26,MI,49967,0,220
26,MI,49968,0,910
26,MI,49969,0,570
26,MI,49970,0,130
26,MI,99999,0,47520
27,MN,0,0,2586450
27,MN,55001,0,1480
27,MN,55003,0,1190
27,MN,55005,0,2120
27,MN,55006,0,1700
27,MN,55007,0,1070
27,MN,55008,0,6920
27,MN,55009,0,4060
27,MN,55011,0,4960
27,MN,55012,0,940
27,MN,55013,0,3130
27,MN,55014,0,13380
27,MN,55016,0,16420
27,MN,55017,0,330
27,MN,55018,0,510
27,MN,55019,0,950
27,MN,55020,0,1700
27,MN,55021,0,13230
27,MN,55024,0,14990
27,MN,55025,0,11580
27,MN,55026,0,230
27,MN,55027,0,1410
27,MN,55030,0,600
27,MN,55031,0,970
27,MN,55032,0,1700
27,MN,55033,0,14620
27,MN,55037,0,2230
27,MN,55038,0,10240
27,MN,55040,0,5880
27,MN,55041,0,3880
27,MN,55042,0,4290
27,MN,55043,0,1900
27,MN,55044,0,23050
27,MN,55045,0,3540
27,MN,55046,0,2340
27,MN,55047,0,1300
27,MN,55049,0,1200
27,MN,55051,0,4350
27,MN,55052,0,950
27,MN,55053,0,460
27,MN,55054,0,910
27,MN,55055,0,1740
27,MN,55056,0,6270
27,MN,55057,0,9540
27,MN,55060,0,14060
27,MN,55063,0,4150
27,MN,55065,0,550
27,MN,55066,0,9340
27,MN,55068,0,13510
27,MN,55069,0,2160
27,MN,55070,0,3450
27,MN,55071,0,2880
27,MN,55072,0,1410
27,MN,55073,0,1660
27,MN,55074,0,1030
27,MN,55075,0,10300
27,MN,55076,0,11240
27,MN,55077,0,6330
27,MN,55079,0,4060
27,MN,55080,0,1260
27,MN,55082,0,17700
27,MN,55084,0,850
27,MN,55087,0,160
27,MN,55088,0,910
27,MN,55089,0,990
27,MN,55092,0,5190
27,MN,55101,0,3890
27,MN,55102,0,9370
27,MN,55103,0,5290
27,MN,55104,0,19720
27,MN,55105,0,12840
27,MN,55106,0,23610
27,MN,55107,0,6260
27,MN,55108,0,6790
27,MN,55109,0,16620
27,MN,55110,0,20100
27,MN,55112,0,21410
27,MN,55113,0,20780
27,MN,55114,0,1710
27,MN,55115,0,4450
27,MN,55116,0,12680
27,MN,55117,0,19970
27,MN,55118,0,14780
27,MN,55119,0,19670
27,MN,55120,0,2330
27,MN,55121,0,4710
27,MN,55122,0,16710
27,MN,55123,0,13120
27,MN,55124,0,25890
27,MN,55125,0,21530
27,MN,55126,0,13590
27,MN,55127,0,9270
27,MN,55128,0,15180
27,MN,55129,0,9540
27,MN,55130,0,6690
27,MN,55301,0,4910
27,MN,55302,0,3320
27,MN,55303,0,23010
27,MN,55304,0,22360
27,MN,55305,0,11050
27,MN,55306,0,8300
27,MN,55307,0,1550
27,MN,55308,0,4030
27,MN,55309,0,8380
27,MN,55310,0,800
27,MN,55311,0,16420
27,MN,55312,0,760
27,MN,55313,0,10850
27,MN,55314,0,560
27,MN,55315,0,2230
27,MN,55316,0,11900
27,MN,55317,0,9990
27,MN,55318,0,12720
27,MN,55319,0,2470
27,MN,55320,0,2440
27,MN,55321,0,2230
27,MN,55322,0,1570
27,MN,55324,0,590
27,MN,55325,0,1960
27,MN,55327,0,1800
27,MN,55328,0,4000
27,MN,55329,0,910
27,MN,55330,0,17740
27,MN,55331,0,8940
27,MN,55332,0,910
27,MN,55333,0,350
27,MN,55334,0,1390
27,MN,55335,0,750
27,MN,55336,0,3900
27,MN,55337,0,23440
27,MN,55338,0,610
27,MN,55339,0,530
27,MN,55340,0,3090
27,MN,55341,0,1240
27,MN,55342,0,930
27,MN,55343,0,13470
27,MN,55344,0,7730
27,MN,55345,0,11070
27,MN,55346,0,8770
27,MN,55347,0,14660
27,MN,55349,0,1820
27,MN,55350,0,8920
27,MN,55352,0,4230
27,MN,55353,0,1480
27,MN,55354,0,1250
27,MN,55355,0,4480
27,MN,55356,0,2570
27,MN,55357,0,1580
27,MN,55358,0,2450
27,MN,55359,0,3050
27,MN,55360,0,1250
27,MN,55362,0,8500
27,MN,55363,0,2130
27,MN,55364,0,7390
27,MN,55367,0,470
27,MN,55368,0,1160
27,MN,55369,0,17600
27,MN,55370,0,370
27,MN,55371,0,7460
27,MN,55372,0,15190
27,MN,55373,0,2690
27,MN,55374,0,6360
27,MN,55375,0,1760
27,MN,55376,0,7340
27,MN,55378,0,13130
27,MN,55379,0,19990
27,MN,55381,0,950
27,MN,55382,0,1730
27,MN,55384,0,990
27,MN,55385,0,630
27,MN,55386,0,3000
27,MN,55387,0,5820
27,MN,55388,0,2530
27,MN,55389,0,1240
27,MN,55390,0,1230
27,MN,55391,0,7570
27,MN,55395,0,1410
27,MN,55396,0,1010
27,MN,55397,0,1290
27,MN,55398,0,7010
27,MN,55401,0,5320
27,MN,55402,0,780
27,MN,55403,0,8830
27,MN,55404,0,11360
27,MN,55405,0,8140
27,MN,55406,0,18050
27,MN,55407,0,18190
27,MN,55408,0,16920
27,MN,55409,0,6230
27,MN,55410,0,10300
27,MN,55411,0,11230
27,MN,55412,0,10190
27,MN,55413,0,6620
27,MN,55414,0,7990
27,MN,55415,0,1160
27,MN,55416,0,17280
27,MN,55417,0,13320
27,MN,55418,0,16310
27,MN,55419,0,13690
27,MN,55420,0,11830
27,MN,55421,0,14050
27,MN,55422,0,14830
27,MN,55423,0,19330
27,MN,55424,0,4590
27,MN,55425,0,4680
27,MN,55426,0,13860
27,MN,55427,0,12360
27,MN,55428,0,14750
27,MN,55429,0,13240
27,MN,55430,0,10620
27,MN,55431,0,10280
27,MN,55432,0,15560
27,MN,55433,0,17010
27,MN,55434,0,14920
27,MN,55435,0,6550
27,MN,55436,0,6890
27,MN,55437,0,9750
27,MN,55438,0,9340
27,MN,55439,0,4540
27,MN,55441,0,9530
27,MN,55442,0,7080
27,MN,55443,0,16390
27,MN,55444,0,8170
27,MN,55445,0,5360
27,MN,55446,0,9810
27,MN,55447,0,10720
27,MN,55448,0,14450
27,MN,55449,0,12060
27,MN,55454,0,2420
27,MN,55455,0,140
27,MN,55603,0,230
27,MN,55604,0,1880
27,MN,55605,0,340
27,MN,55606,0,130
27,MN,55612,0,290
27,MN,55613,0,110
27,MN,55614,0,1200
27,MN,55615,0,130
27,MN,55616,0,3360
27,MN,55702,0,210
27,MN,55703,0,330
27,MN,55704,0,510
27,MN,55705,0,1490
27,MN,55706,0,840
27,MN,55707,0,1440
27,MN,55709,0,1850
27,MN,55710,0,630
27,MN,55711,0,230
27,MN,55712,0,220
27,MN,55717,0,130
27,MN,55718,0,1530
27,MN,55719,0,2600
27,MN,55720,0,7620
27,MN,55721,0,1620
27,MN,55723,0,1160
27,MN,55724,0,350
27,MN,55726,0,400
27,MN,55731,0,2820
27,MN,55732,0,730
27,MN,55733,0,2250
27,MN,55734,0,3020
27,MN,55735,0,770
27,MN,55736,0,680
27,MN,55738,0,260
27,MN,55741,0,1560
27,MN,55742,0,150
27,MN,55744,0,9320
27,MN,55746,0,7960
27,MN,55748,0,610
27,MN,55749,0,200
27,MN,55750,0,930
27,MN,55751,0,710
27,MN,55752,0,210
27,MN,55756,0,170
27,MN,55757,0,370
27,MN,55760,0,1240
27,MN,55763,0,280
27,MN,55765,0,350
27,MN,55767,0,1780
27,MN,55768,0,1420
27,MN,55769,0,1050
27,MN,55771,0,760
27,MN,55775,0,610
27,MN,55779,0,1800
27,MN,55780,0,130
27,MN,55781,0,390
27,MN,55783,0,1080
27,MN,55785,0,110
27,MN,55787,0,250
27,MN,55790,0,1010
27,MN,55792,0,4740
27,MN,55793,0,290
27,MN,55795,0,640
27,MN,55797,0,670
27,MN,55798,0,280
27,MN,55802,0,1120
27,MN,55803,0,8610
27,MN,55804,0,7220
27,MN,55805,0,4140
27,MN,55806,0,4180
27,MN,55807,0,4760
27,MN,55808,0,2670
27,MN,55810,0,4190
27,MN,55811,0,12010
27,MN,55812,0,3440
27,MN,55901,0,26310
27,MN,55902,0,11240
27,MN,55904,0,12430
27,MN,55906,0,8880
27,MN,55909,0,660
27,MN,55910,0,680
27,MN,55912,0,13640
27,MN,55917,0,1710
27,MN,55918,0,480
27,MN,55919,0,470
27,MN,55920,0,3520
27,MN,55921,0,2290
27,MN,55922,0,270
27,MN,55923,0,2060
27,MN,55924,0,640
27,MN,55925,0,550
27,MN,55926,0,380
27,MN,55927,0,1920
27,MN,55929,0,570
27,MN,55931,0,170
27,MN,55932,0,980
27,MN,55933,0,100
27,MN,55934,0,1640
27,MN,55935,0,450
27,MN,55936,0,900
27,MN,55939,0,820
27,MN,55940,0,1240
27,MN,55941,0,520
27,MN,55943,0,1440
27,MN,55944,0,3370
27,MN,55945,0,730
27,MN,55946,0,1540
27,MN,55947,0,3710
27,MN,55949,0,870
27,MN,55951,0,690
27,MN,55952,0,1190
27,MN,55953,0,390
27,MN,55954,0,670
27,MN,55955,0,1280
27,MN,55956,0,950
27,MN,55957,0,360
27,MN,55959,0,1020
27,MN,55960,0,1500
27,MN,55961,0,200
27,MN,55962,0,350
27,MN,55963,0,2450
27,MN,55964,0,2210
27,MN,55965,0,1130
27,MN,55967,0,430
27,MN,55969,0,520
27,MN,55970,0,430
27,MN,55971,0,1410
27,MN,55972,0,2180
27,MN,55973,0,130
27,MN,55974,0,980
27,MN,55975,0,2030
27,MN,55976,0,3660
27,MN,55979,0,440
27,MN,55981,0,1980
27,MN,55982,0,200
27,MN,55983,0,720
27,MN,55985,0,880
27,MN,55987,0,14900
27,MN,55990,0,460
27,MN,55991,0,620
27,MN,55992,0,2320
27,MN,56001,0,19810
27,MN,56003,0,7210
27,MN,56007,0,10300
27,MN,56009,0,750
27,MN,56010,0,540
27,MN,56011,0,4140
27,MN,56013,0,2230
27,MN,56014,0,330
27,MN,56016,0,500
27,MN,56017,0,810
27,MN,56019,0,430
27,MN,56021,0,540
27,MN,56023,0,240
27,MN,56024,0,1420
27,MN,56025,0,270
27,MN,56026,0,950
27,MN,56027,0,380
27,MN,56028,0,650
27,MN,56029,0,310
27,MN,56031,0,6160
27,MN,56033,0,190
27,MN,56034,0,270
27,MN,56036,0,920
27,MN,56037,0,790
27,MN,56039,0,490
27,MN,56041,0,610
27,MN,56042,0,350
27,MN,56043,0,280
27,MN,56044,0,1020
27,MN,56045,0,350
27,MN,56048,0,1910
27,MN,56050,0,760
27,MN,56051,0,310
27,MN,56052,0,370
27,MN,56054,0,490
27,MN,56055,0,1930
27,MN,56057,0,1740
27,MN,56058,0,2990
27,MN,56060,0,220
27,MN,56062,0,1510
27,MN,56063,0,1350
27,MN,56065,0,1340
27,MN,56068,0,510
27,MN,56069,0,2210
27,MN,56071,0,5560
27,MN,56072,0,1100
27,MN,56073,0,8500
27,MN,56074,0,980
27,MN,56078,0,260
27,MN,56081,0,2930
27,MN,56082,0,5420
27,MN,56083,0,450
27,MN,56085,0,2770
27,MN,56087,0,1470
27,MN,56088,0,980
27,MN,56090,0,300
27,MN,56091,0,170
