STATEFIPS,STATE,ZIPCODE,AGI_STUB,Number of Returns
12,FL,32827,0,3421
12,FL,32828,0,25725
12,FL,32829,0,8518
12,FL,32831,0,177
12,FL,32832,0,7054
12,FL,32833,0,4063
12,FL,32835,0,21312
12,FL,32836,0,8342
12,FL,32837,0,25324
12,FL,32839,0,26156
12,FL,32901,0,9966
12,FL,32903,0,6612
12,FL,32904,0,13258
12,FL,32905,0,10783
12,FL,32907,0,18533
12,FL,32908,0,4882
12,FL,32909,0,13424
12,FL,32920,0,5323
12,FL,32922,0,6621
12,FL,32925,0,589
12,FL,32926,0,9958
12,FL,32927,0,12035
12,FL,32931,0,7257
12,FL,32934,0,8048
12,FL,32935,0,19008
12,FL,32937,0,12946
12,FL,32940,0,16800
12,FL,32948,0,2842
12,FL,32949,0,995
12,FL,32950,0,2038
12,FL,32951,0,5211
12,FL,32952,0,9970
12,FL,32953,0,10570
12,FL,32955,0,17572
12,FL,32958,0,11689
12,FL,32960,0,9187
12,FL,32962,0,10636
12,FL,32963,0,7396
12,FL,32966,0,7635
12,FL,32967,0,9228
12,FL,32968,0,5936
12,FL,32976,0,3833
12,FL,33004,0,9126
12,FL,33009,0,21582
12,FL,33010,0,22552
12,FL,33012,0,36751
12,FL,33013,0,17436
12,FL,33014,0,22483
12,FL,33015,0,31303
12,FL,33016,0,23398
12,FL,33018,0,23050
12,FL,33019,0,7839
12,FL,33020,0,25191
12,FL,33021,0,25658
12,FL,33023,0,40479
12,FL,33024,0,35996
12,FL,33025,0,33775
12,FL,33026,0,15233
12,FL,33027,0,28431
12,FL,33028,0,12803
12,FL,33029,0,20965
12,FL,33030,0,14835
12,FL,33031,0,2770
12,FL,33032,0,17214
12,FL,33033,0,23670
12,FL,33034,0,8857
12,FL,33035,0,5700
12,FL,33036,0,1969
12,FL,33037,0,6905
12,FL,33040,0,17618
12,FL,33042,0,3136
12,FL,33043,0,2444
12,FL,33050,0,5058
12,FL,33054,0,19381
12,FL,33055,0,25710
12,FL,33056,0,25383
12,FL,33060,0,18838
12,FL,33062,0,13203
12,FL,33063,0,26268
12,FL,33064,0,27040
12,FL,33065,0,25885
12,FL,33066,0,8706
12,FL,33067,0,12850
12,FL,33068,0,26843
12,FL,33069,0,14005
12,FL,33070,0,2965
12,FL,33071,0,18897
12,FL,33073,0,13472
12,FL,33076,0,13721
12,FL,33109,0,341
12,FL,33121,0,96
12,FL,33125,0,25795
12,FL,33126,0,25183
12,FL,33127,0,22422
12,FL,33128,0,3498
12,FL,33129,0,7255
12,FL,33130,0,12796
12,FL,33131,0,9938
12,FL,33132,0,6378
12,FL,33133,0,17324
12,FL,33134,0,20350
12,FL,33135,0,16968
12,FL,33136,0,9021
12,FL,33137,0,13268
12,FL,33138,0,22163
12,FL,33139,0,22310
12,FL,33140,0,10702
12,FL,33141,0,19059
12,FL,33142,0,33604
12,FL,33143,0,14887
12,FL,33144,0,14206
12,FL,33145,0,15324
12,FL,33146,0,4848
12,FL,33147,0,34543
12,FL,33149,0,5281
12,FL,33150,0,24253
12,FL,33154,0,7138
12,FL,33155,0,23382
12,FL,33156,0,15292
12,FL,33157,0,31378
12,FL,33158,0,3045
12,FL,33160,0,20565
12,FL,33161,0,42620
12,FL,33162,0,32029
12,FL,33165,0,28694
12,FL,33166,0,12746
12,FL,33167,0,14370
12,FL,33168,0,23594
12,FL,33169,0,30854
12,FL,33170,0,7094
12,FL,33172,0,21231
12,FL,33173,0,16490
12,FL,33174,0,15614
12,FL,33175,0,27723
12,FL,33176,0,25409
12,FL,33177,0,26239
12,FL,33178,0,17682
12,FL,33179,0,23840
12,FL,33180,0,14332
12,FL,33181,0,10601
12,FL,33182,0,7107
12,FL,33183,0,18626
12,FL,33184,0,10648
12,FL,33185,0,12819
12,FL,33186,0,33834
12,FL,33187,0,8002
12,FL,33189,0,11634
12,FL,33190,0,5454
12,FL,33193,0,22371
12,FL,33194,0,2789
12,FL,33196,0,20744
12,FL,33301,0,8839
12,FL,33304,0,11234
12,FL,33305,0,6962
12,FL,33306,0,2193
12,FL,33308,0,16155
12,FL,33309,0,21763
12,FL,33311,0,41346
12,FL,33312,0,28656
12,FL,33313,0,33115
12,FL,33314,0,11308
12,FL,33315,0,7199
12,FL,33316,0,6813
12,FL,33317,0,18764
12,FL,33319,0,25208
12,FL,33321,0,25177
12,FL,33322,0,20246
12,FL,33323,0,10673
12,FL,33324,0,22430
12,FL,33325,0,13736
12,FL,33326,0,15757
12,FL,33327,0,8547
12,FL,33328,0,12723
12,FL,33330,0,6815
12,FL,33331,0,11492
12,FL,33332,0,4512
12,FL,33334,0,16407
12,FL,33351,0,18116
12,FL,33401,0,14175
12,FL,33403,0,6887
12,FL,33404,0,14360
12,FL,33405,0,9866
12,FL,33406,0,11973
12,FL,33407,0,15317
12,FL,33408,0,9569
12,FL,33409,0,14724
12,FL,33410,0,20168
12,FL,33411,0,32172
12,FL,33412,0,6768
12,FL,33413,0,7795
12,FL,33414,0,25266
12,FL,33415,0,21582
12,FL,33417,0,14589
12,FL,33418,0,18797
12,FL,33426,0,11359
12,FL,33428,0,18173
12,FL,33430,0,15875
12,FL,33431,0,8797
12,FL,33432,0,10107
12,FL,33433,0,21678
12,FL,33434,0,9538
12,FL,33435,0,18081
12,FL,33436,0,20778
12,FL,33437,0,19220
12,FL,33438,0,518
12,FL,33440,0,8549
12,FL,33441,0,14529
12,FL,33442,0,13870
12,FL,33444,0,13046
12,FL,33445,0,16635
12,FL,33446,0,10657
12,FL,33449,0,4095
12,FL,33455,0,8938
12,FL,33458,0,24305
12,FL,33460,0,16006
12,FL,33461,0,19194
12,FL,33462,0,16003
12,FL,33463,0,25103
12,FL,33467,0,23168
12,FL,33469,0,7477
12,FL,33470,0,12047
12,FL,33471,0,2057
12,FL,33472,0,8536
12,FL,33473,0,2413
12,FL,33476,0,3180
12,FL,33477,0,6459
12,FL,33478,0,5914
12,FL,33480,0,5534
12,FL,33483,0,7309
12,FL,33484,0,11423
12,FL,33486,0,10636
12,FL,33487,0,9025
12,FL,33493,0,1545
12,FL,33496,0,10485
12,FL,33498,0,6872
12,FL,33510,0,14008
12,FL,33511,0,27035
12,FL,33513,0,4058
12,FL,33514,0,703
12,FL,33523,0,6877
12,FL,33525,0,7202
12,FL,33527,0,6862
12,FL,33534,0,6497
12,FL,33538,0,1699
12,FL,33540,0,3363
12,FL,33541,0,7490
12,FL,33542,0,7807
12,FL,33543,0,10308
12,FL,33544,0,10317
12,FL,33545,0,6636
12,FL,33547,0,8602
12,FL,33548,0,3310
12,FL,33549,0,8164
12,FL,33556,0,10401
12,FL,33558,0,9545
12,FL,33559,0,7314
12,FL,33563,0,12788
12,FL,33565,0,7274
12,FL,33566,0,8828
12,FL,33567,0,4491
12,FL,33569,0,11662
12,FL,33570,0,9828
12,FL,33572,0,7865
12,FL,33573,0,10577
12,FL,33576,0,2322
12,FL,33578,0,19721
12,FL,33579,0,11352
12,FL,33584,0,12831
12,FL,33585,0,486
12,FL,33592,0,4916
12,FL,33594,0,14920
12,FL,33596,0,13044
12,FL,33597,0,3026
12,FL,33598,0,6734
12,FL,33602,0,8471
12,FL,33603,0,11828
12,FL,33604,0,21157
12,FL,33605,0,12826
12,FL,33606,0,8682
12,FL,33607,0,15503
12,FL,33609,0,9192
12,FL,33610,0,28429
12,FL,33611,0,15723
12,FL,33612,0,23356
12,FL,33613,0,16566
12,FL,33614,0,24059
12,FL,33615,0,22596
12,FL,33616,0,7287
12,FL,33617,0,23718
12,FL,33618,0,13345
12,FL,33619,0,20314
12,FL,33621,0,900
12,FL,33624,0,19845
12,FL,33625,0,12524
12,FL,33626,0,12636
12,FL,33629,0,11931
12,FL,33634,0,10729
12,FL,33635,0,7929
12,FL,33637,0,8243
12,FL,33647,0,26545
12,FL,33701,0,8267
12,FL,33702,0,14991
12,FL,33703,0,11893
12,FL,33704,0,8356
12,FL,33705,0,14949
12,FL,33706,0,8330
12,FL,33707,0,12608
12,FL,33708,0,7712
12,FL,33709,0,11811
12,FL,33710,0,17024
12,FL,33711,0,9810
12,FL,33712,0,14495
12,FL,33713,0,15742
12,FL,33714,0,8332
12,FL,33715,0,3809
12,FL,33716,0,8372
12,FL,33755,0,14190
12,FL,33756,0,15091
12,FL,33759,0,8676
12,FL,33760,0,7840
12,FL,33761,0,8859
12,FL,33762,0,3390
12,FL,33763,0,8952
12,FL,33764,0,11990
12,FL,33765,0,6735
12,FL,33767,0,4551
12,FL,33770,0,11893
12,FL,33771,0,13404
12,FL,33772,0,11363
12,FL,33773,0,8072
12,FL,33774,0,8535
12,FL,33776,0,6258
12,FL,33777,0,8345
12,FL,33778,0,6673
12,FL,33781,0,11978
12,FL,33782,0,9880
12,FL,33785,0,2961
12,FL,33786,0,785
12,FL,33801,0,13890
12,FL,33803,0,12636
12,FL,33805,0,11552
12,FL,33809,0,13076
12,FL,33810,0,19569
12,FL,33811,0,9895
12,FL,33812,0,5174
12,FL,33813,0,15274
12,FL,33815,0,6369
12,FL,33823,0,13055
12,FL,33825,0,8822
12,FL,33827,0,1255
12,FL,33830,0,11030
12,FL,33834,0,2237
12,FL,33837,0,8901
12,FL,33838,0,1911
12,FL,33839,0,2110
12,FL,33841,0,3393
12,FL,33843,0,3636
12,FL,33844,0,14130
12,FL,33849,0,706
12,FL,33850,0,3349
12,FL,33852,0,8083
12,FL,33853,0,4788
12,FL,33857,0,600
12,FL,33859,0,4558
12,FL,33860,0,9635
12,FL,33865,0,449
12,FL,33868,0,4165
12,FL,33870,0,8695
12,FL,33872,0,5509
12,FL,33873,0,5532
12,FL,33875,0,4327
12,FL,33876,0,1981
12,FL,33880,0,16199
12,FL,33881,0,13852
12,FL,33884,0,13671
12,FL,33890,0,2293
12,FL,33896,0,4878
12,FL,33897,0,7109
12,FL,33898,0,6108
12,FL,33901,0,10284
12,FL,33903,0,9131
12,FL,33904,0,14739
12,FL,33905,0,13679
12,FL,33907,0,11577
12,FL,33908,0,17761
12,FL,33909,0,11278
12,FL,33912,0,7762
12,FL,33913,0,7389
12,FL,33914,0,16938
12,FL,33916,0,10853
12,FL,33917,0,12053
12,FL,33919,0,14478
12,FL,33920,0,2357
12,FL,33922,0,1628
12,FL,33928,0,9608
12,FL,33931,0,4487
12,FL,33935,0,6003
12,FL,33936,0,8645
12,FL,33946,0,1073
12,FL,33947,0,4018
12,FL,33948,0,7179
12,FL,33950,0,9404
12,FL,33952,0,12987
12,FL,33953,0,2432
12,FL,33954,0,4394
12,FL,33955,0,3979
12,FL,33956,0,1683
12,FL,33957,0,3177
12,FL,33960,0,307
12,FL,33966,0,4019
12,FL,33967,0,10645
12,FL,33971,0,9646
12,FL,33972,0,4568
12,FL,33973,0,4721
12,FL,33974,0,5219
12,FL,33976,0,5721
12,FL,33980,0,4410
12,FL,33981,0,4898
12,FL,33982,0,3770
12,FL,33983,0,6552
12,FL,33990,0,13405
12,FL,33991,0,8551
12,FL,33993,0,10201
12,FL,34102,0,5500
12,FL,34103,0,6309
12,FL,34104,0,11917
12,FL,34105,0,7366
12,FL,34108,0,9212
12,FL,34109,0,11999
12,FL,34110,0,10282
12,FL,34112,0,12171
12,FL,34113,0,8475
12,FL,34114,0,6462
12,FL,34116,0,16346
12,FL,34117,0,6555
12,FL,34119,0,12333
12,FL,34120,0,12640
12,FL,34134,0,6869
12,FL,34135,0,16062
12,FL,34141,0,183
12,FL,34142,0,8028
12,FL,34145,0,7525
12,FL,34201,0,1879
12,FL,34202,0,9614
12,FL,34203,0,15700
12,FL,34205,0,14386
12,FL,34207,0,13066
12,FL,34208,0,15433
12,FL,34209,0,15721
12,FL,34210,0,7357
12,FL,34211,0,1941
12,FL,34212,0,6933
12,FL,34215,0,444
12,FL,34217,0,2349
12,FL,34219,0,8474
12,FL,34221,0,18181
12,FL,34222,0,5500
12,FL,34223,0,7626
12,FL,34224,0,6639
12,FL,34228,0,3339
12,FL,34229,0,3618
12,FL,34231,0,15560
12,FL,34232,0,16853
12,FL,34233,0,8635
12,FL,34234,0,10149
12,FL,34235,0,7063
12,FL,34236,0,6502
12,FL,34237,0,8513
12,FL,34238,0,9436
12,FL,34239,0,7693
12,FL,34240,0,5114
12,FL,34241,0,6515
12,FL,34242,0,4068
12,FL,34243,0,13244
12,FL,34251,0,2848
12,FL,34266,0,8633
12,FL,34269,0,1404
12,FL,34275,0,7602
12,FL,34285,0,8247
12,FL,34286,0,7889
12,FL,34287,0,9882
12,FL,34288,0,4856
12,FL,34289,0,929
12,FL,34291,0,2894
12,FL,34292,0,6989
12,FL,34293,0,16233
12,FL,34420,0,6393
12,FL,34428,0,3620
12,FL,34429,0,3722
12,FL,34431,0,3184
12,FL,34432,0,5172
12,FL,34433,0,2785
12,FL,34434,0,3432
12,FL,34436,0,3091
12,FL,34442,0,6262
12,FL,34446,0,7062
12,FL,34448,0,3880
12,FL,34449,0,1174
12,FL,34450,0,4329
12,FL,34452,0,4927
12,FL,34453,0,4093
12,FL,34461,0,3890
12,FL,34465,0,6951
12,FL,34470,0,8827
12,FL,34471,0,12068
12,FL,34472,0,11929
12,FL,34473,0,7785
12,FL,34474,0,6987
12,FL,34475,0,5767
12,FL,34476,0,9926
12,FL,34479,0,6063
12,FL,34480,0,8436
12,FL,34481,0,8742
12,FL,34482,0,8345
12,FL,34484,0,1790
12,FL,34488,0,3894
12,FL,34491,0,12316
12,FL,34498,0,229
12,FL,34601,0,8881
12,FL,34602,0,3161
12,FL,34604,0,4070
12,FL,34606,0,11342
12,FL,34607,0,3526
12,FL,34608,0,12917
12,FL,34609,0,16580
12,FL,34610,0,5298
12,FL,34613,0,7480
12,FL,34614,0,2694
12,FL,34637,0,2272
12,FL,34638,0,9380
12,FL,34639,0,11916
12,FL,34652,0,10445
12,FL,34653,0,13365
12,FL,34654,0,9500
12,FL,34655,0,18114
12,FL,34667,0,13668
12,FL,34668,0,17809
12,FL,34669,0,5624
12,FL,34677,0,11007
12,FL,34683,0,15297
12,FL,34684,0,13529
12,FL,34685,0,8442
12,FL,34688,0,4243
12,FL,34689,0,11741
12,FL,34690,0,5692
12,FL,34691,0,8984
12,FL,34695,0,9089
12,FL,34698,0,18460
12,FL,34705,0,1138
12,FL,34711,0,24184
12,FL,34714,0,7423
12,FL,34715,0,6238
12,FL,34731,0,4869
12,FL,34734,0,2087
12,FL,34736,0,6382
12,FL,34737,0,1296
12,FL,34739,0,292
12,FL,34741,0,20538
12,FL,34743,0,16328
12,FL,34744,0,20946
12,FL,34746,0,17842
12,FL,34747,0,8059
12,FL,34748,0,17928
12,FL,34753,0,2321
12,FL,34756,0,1481
12,FL,34758,0,14449
12,FL,34759,0,13906
12,FL,34761,0,18420
12,FL,34762,0,429
12,FL,34769,0,9971
12,FL,34771,0,6648
12,FL,34772,0,9908
12,FL,34773,0,1141
12,FL,34785,0,5047
12,FL,34786,0,13333
12,FL,34787,0,21760
12,FL,34788,0,7259
12,FL,34797,0,630
12,FL,34945,0,1696
12,FL,34946,0,2650
12,FL,34947,0,5252
12,FL,34949,0,3388
12,FL,34950,0,7264
12,FL,34951,0,6386
12,FL,34952,0,17940
12,FL,34953,0,27508
12,FL,34956,0,3329
12,FL,34957,0,10109
12,FL,34972,0,6744
12,FL,34974,0,9386
12,FL,34981,0,1782
12,FL,34982,0,10858
12,FL,34983,0,17463
12,FL,34984,0,6610
12,FL,34986,0,11395
12,FL,34987,0,2925
12,FL,34990,0,13179
12,FL,34994,0,7262
12,FL,34996,0,4835
12,FL,34997,0,19400
12,FL,99999,0,214463
13,GA,0,0,4492835
13,GA,30002,0,3159
13,GA,30004,0,23987
13,GA,30005,0,13918
13,GA,30008,0,13070
13,GA,30009,0,7476
13,GA,30011,0,6647
13,GA,30012,0,11728
13,GA,30013,0,11868
13,GA,30014,0,13949
13,GA,30016,0,22218
13,GA,30017,0,9300
13,GA,30019,0,17417
13,GA,30021,0,10764
13,GA,30022,0,28130
13,GA,30024,0,28856
13,GA,30025,0,3889
13,GA,30028,0,9044
13,GA,30030,0,13137
13,GA,30032,0,25513
13,GA,30033,0,14531
13,GA,30034,0,24255
13,GA,30035,0,11410
13,GA,30038,0,18612
13,GA,30039,0,19782
13,GA,30040,0,24746
13,GA,30041,0,23470
13,GA,30043,0,35903
13,GA,30044,0,38323
13,GA,30045,0,15112
13,GA,30046,0,16494
13,GA,30047,0,27448
13,GA,30052,0,26712
13,GA,30054,0,4961
13,GA,30055,0,1334
13,GA,30056,0,1105
13,GA,30058,0,26382
13,GA,30060,0,16054
13,GA,30062,0,29484
13,GA,30064,0,21272
13,GA,30066,0,25973
13,GA,30067,0,23056
13,GA,30068,0,15285
13,GA,30071,0,11395
13,GA,30075,0,24586
13,GA,30076,0,20623
13,GA,30078,0,15363
13,GA,30079,0,1709
13,GA,30080,0,27307
13,GA,30082,0,12596
13,GA,30083,0,25769
13,GA,30084,0,19083
13,GA,30087,0,18193
13,GA,30088,0,13150
13,GA,30092,0,16532
13,GA,30093,0,24303
13,GA,30094,0,13931
13,GA,30096,0,31569
13,GA,30097,0,17865
13,GA,30101,0,24298
13,GA,30102,0,17254
13,GA,30103,0,5841
13,GA,30104,0,1865
13,GA,30105,0,1105
13,GA,30106,0,9573
13,GA,30107,0,5677
13,GA,30108,0,3418
13,GA,30110,0,5080
13,GA,30113,0,2268
13,GA,30114,0,20851
13,GA,30115,0,15795
13,GA,30116,0,9762
13,GA,30117,0,14998
13,GA,30120,0,16861
13,GA,30121,0,8974
13,GA,30122,0,10798
13,GA,30124,0,1235
13,GA,30125,0,9349
13,GA,30126,0,18470
13,GA,30127,0,27047
13,GA,30132,0,13729
13,GA,30134,0,18523
13,GA,30135,0,27407
13,GA,30137,0,738
13,GA,30139,0,1586
13,GA,30141,0,9927
13,GA,30143,0,9605
13,GA,30144,0,22730
13,GA,30145,0,3150
13,GA,30147,0,1797
13,GA,30148,0,329
13,GA,30152,0,18885
13,GA,30153,0,7206
13,GA,30157,0,18467
13,GA,30161,0,13536
13,GA,30165,0,16139
13,GA,30168,0,11833
13,GA,30170,0,1274
13,GA,30171,0,1358
13,GA,30173,0,2705
13,GA,30175,0,2263
13,GA,30176,0,2604
13,GA,30177,0,293
13,GA,30178,0,1611
13,GA,30179,0,6869
13,GA,30180,0,14572
13,GA,30182,0,1111
13,GA,30183,0,2271
13,GA,30184,0,2850
13,GA,30185,0,1714
13,GA,30187,0,3884
13,GA,30188,0,25003
13,GA,30189,0,16423
13,GA,30204,0,4972
13,GA,30205,0,1344
13,GA,30206,0,1135
13,GA,30213,0,15150
13,GA,30214,0,14587
13,GA,30215,0,15162
13,GA,30216,0,871
13,GA,30217,0,3444
13,GA,30218,0,973
13,GA,30220,0,2327
13,GA,30222,0,1857
13,GA,30223,0,14981
13,GA,30224,0,10661
13,GA,30228,0,17504
13,GA,30230,0,3582
13,GA,30233,0,9039
13,GA,30234,0,883
13,GA,30236,0,22199
13,GA,30238,0,17994
13,GA,30240,0,13012
13,GA,30241,0,10851
13,GA,30248,0,10049
13,GA,30251,0,1068
13,GA,30252,0,17284
13,GA,30253,0,24075
13,GA,30256,0,1098
13,GA,30257,0,1809
13,GA,30258,0,999
13,GA,30259,0,1390
13,GA,30260,0,11820
13,GA,30263,0,28196
13,GA,30265,0,14450
13,GA,30268,0,4606
13,GA,30269,0,16717
13,GA,30273,0,8100
13,GA,30274,0,16852
13,GA,30276,0,6177
13,GA,30277,0,9098
13,GA,30281,0,30684
13,GA,30285,0,306
13,GA,30286,0,9299
13,GA,30288,0,4234
13,GA,30290,0,3834
13,GA,30291,0,10807
13,GA,30292,0,2395
13,GA,30293,0,1490
13,GA,30294,0,20042
13,GA,30295,0,1848
13,GA,30296,0,14581
13,GA,30297,0,12252
13,GA,30303,0,16886
13,GA,30305,0,12656
13,GA,30306,0,11952
13,GA,30307,0,10003
13,GA,30308,0,10121
13,GA,30309,0,14525
13,GA,30310,0,16750
13,GA,30311,0,19727
13,GA,30312,0,12469
13,GA,30313,0,3066
13,GA,30314,0,10593
13,GA,30315,0,18519
13,GA,30316,0,17712
13,GA,30317,0,7149
13,GA,30318,0,28558
13,GA,30319,0,19971
13,GA,30324,0,17027
13,GA,30326,0,3117
13,GA,30327,0,11994
13,GA,30328,0,17010
13,GA,30329,0,14952
13,GA,30331,0,29590
13,GA,30336,0,877
13,GA,30337,0,6776
13,GA,30338,0,16531
13,GA,30339,0,41719
13,GA,30340,0,14911
13,GA,30341,0,15638
13,GA,30342,0,15287
13,GA,30344,0,17546
13,GA,30345,0,12169
13,GA,30346,0,3353
13,GA,30349,0,38441
13,GA,30350,0,17604
13,GA,30354,0,8583
13,GA,30360,0,7241
13,GA,30363,0,1719
13,GA,30401,0,5337
13,GA,30410,0,635
13,GA,30411,0,904
13,GA,30413,0,721
13,GA,30415,0,2892
13,GA,30417,0,4045
13,GA,30420,0,736
13,GA,30421,0,1197
13,GA,30425,0,543
13,GA,30426,0,379
13,GA,30427,0,4273
13,GA,30428,0,837
13,GA,30434,0,2447
13,GA,30436,0,4590
13,GA,30439,0,4074
13,GA,30441,0,850
13,GA,30442,0,2903
13,GA,30445,0,1055
13,GA,30446,0,618
13,GA,30450,0,1110
13,GA,30452,0,654
13,GA,30453,0,2365
13,GA,30454,0,253
13,GA,30455,0,264
13,GA,30456,0,831
13,GA,30457,0,2137
13,GA,30458,0,15196
13,GA,30461,0,5947
13,GA,30467,0,5023
13,GA,30470,0,315
13,GA,30471,0,1594
13,GA,30473,0,1015
13,GA,30474,0,5856
13,GA,30477,0,1443
13,GA,30501,0,11732
13,GA,30504,0,10434
13,GA,30506,0,17663
13,GA,30507,0,10791
13,GA,30510,0,2499
13,GA,30511,0,1516
13,GA,30512,0,6759
13,GA,30513,0,4327
13,GA,30516,0,723
13,GA,30517,0,5194
13,GA,30518,0,19533
13,GA,30519,0,17688
13,GA,30520,0,1653
13,GA,30521,0,1946
13,GA,30522,0,495
13,GA,30523,0,5048
13,GA,30525,0,3396
13,GA,30527,0,1726
13,GA,30528,0,8746
13,GA,30529,0,4508
13,GA,30530,0,2293
13,GA,30531,0,4676
13,GA,30533,0,9483
13,GA,30534,0,10947
13,GA,30535,0,2868
13,GA,30536,0,2703
13,GA,30537,0,536
13,GA,30538,0,1227
13,GA,30540,0,7006
13,GA,30541,0,734
13,GA,30542,0,14386
13,GA,30543,0,1698
13,GA,30545,0,521
13,GA,30546,0,2940
13,GA,30547,0,1404
13,GA,30548,0,7088
13,GA,30549,0,8893
13,GA,30552,0,605
13,GA,30553,0,2992
13,GA,30554,0,3061
13,GA,30555,0,914
13,GA,30557,0,1856
13,GA,30558,0,1979
13,GA,30559,0,1513
13,GA,30560,0,1735
13,GA,30563,0,2060
13,GA,30564,0,1969
13,GA,30565,0,1984
13,GA,30566,0,4128
13,GA,30567,0,1309
13,GA,30568,0,817
13,GA,30571,0,1331
13,GA,30572,0,418
13,GA,30575,0,602
13,GA,30576,0,1059
13,GA,30577,0,8288
13,GA,30582,0,1871
13,GA,30601,0,7629
13,GA,30605,0,13764
13,GA,30606,0,16551
13,GA,30607,0,4557
13,GA,30619,0,633
13,GA,30620,0,5021
13,GA,30621,0,1884
13,GA,30622,0,4566
13,GA,30624,0,1065
13,GA,30625,0,976
13,GA,30627,0,855
13,GA,30628,0,2618
13,GA,30629,0,1818
13,GA,30630,0,995
13,GA,30631,0,635
13,GA,30633,0,3197
13,GA,30634,0,919
13,GA,30635,0,6384
13,GA,30641,0,710
13,GA,30642,0,4818
13,GA,30643,0,6540
13,GA,30646,0,2881
13,GA,30648,0,1112
13,GA,30650,0,5369
13,GA,30655,0,9913
13,GA,30656,0,6497
13,GA,30660,0,402
13,GA,30662,0,3042
13,GA,30663,0,1210
13,GA,30666,0,3515
13,GA,30667,0,322
13,GA,30668,0,697
13,GA,30669,0,1217
13,GA,30673,0,3076
13,GA,30677,0,7409
13,GA,30678,0,523
13,GA,30680,0,16274
13,GA,30683,0,3115
13,GA,30701,0,15101
13,GA,30705,0,12299
13,GA,30707,0,6199
13,GA,30708,0,132
13,GA,30710,0,2555
13,GA,30711,0,1365
13,GA,30720,0,10373
13,GA,30721,0,20166
13,GA,30725,0,1909
13,GA,30728,0,7066
13,GA,30730,0,729
13,GA,30731,0,898
13,GA,30733,0,739
13,GA,30734,0,1191
13,GA,30735,0,2476
13,GA,30736,0,16765
13,GA,30738,0,1428
13,GA,30739,0,2130
13,GA,30740,0,3639
13,GA,30741,0,11315
13,GA,30742,0,2925
13,GA,30746,0,562
13,GA,30747,0,5493
13,GA,30750,0,1299
13,GA,30752,0,3715
13,GA,30753,0,2777
13,GA,30755,0,3736
13,GA,30757,0,680
13,GA,30802,0,2617
13,GA,30803,0,318
13,GA,30805,0,1126
13,GA,30808,0,1782
13,GA,30809,0,17800
13,GA,30810,0,746
13,GA,30813,0,13701
13,GA,30814,0,3631
13,GA,30815,0,17888
13,GA,30816,0,829
13,GA,30817,0,3090
13,GA,30818,0,236
13,GA,30820,0,468
13,GA,30821,0,378
13,GA,30823,0,652
13,GA,30824,0,7306
13,GA,30828,0,1654
13,GA,30830,0,6955
13,GA,30833,0,1832
13,GA,30901,0,7466
13,GA,30904,0,11781
13,GA,30905,0,1856
13,GA,30906,0,26887
13,GA,30907,0,22814
13,GA,30909,0,21241
13,GA,31001,0,930
13,GA,31002,0,1040
13,GA,31005,0,7679
13,GA,31006,0,1695
13,GA,31007,0,346
13,GA,31008,0,8594
13,GA,31009,0,487
13,GA,31011,0,331
13,GA,31012,0,499
13,GA,31014,0,4981
13,GA,31015,0,9065
13,GA,31016,0,672
13,GA,31017,0,843
13,GA,31018,0,534
13,GA,31019,0,908
13,GA,31020,0,908
13,GA,31021,0,11228
13,GA,31022,0,666
13,GA,31023,0,5580
13,GA,31024,0,8535
13,GA,31025,0,620
13,GA,31027,0,3926
13,GA,31028,0,3012
13,GA,31029,0,6597
13,GA,31030,0,7232
13,GA,31031,0,2555
13,GA,31032,0,5908
13,GA,31033,0,963
13,GA,31035,0,470
13,GA,31036,0,4185
13,GA,31037,0,1170
13,GA,31038,0,347
13,GA,31041,0,259
13,GA,31042,0,879
13,GA,31044,0,1343
13,GA,31046,0,1482
13,GA,31047,0,5319
13,GA,31049,0,637
13,GA,31050,0,323
13,GA,31052,0,4029
13,GA,31054,0,736
13,GA,31055,0,1868
13,GA,31057,0,739
13,GA,31058,0,572
13,GA,31060,0,590
13,GA,31061,0,15150
13,GA,31063,0,2244
13,GA,31064,0,3776
13,GA,31065,0,493
13,GA,31066,0,497
13,GA,31068,0,1481
13,GA,31069,0,8493
13,GA,31070,0,312
13,GA,31071,0,488
13,GA,31072,0,568
13,GA,31075,0,1000
13,GA,31076,0,1194
13,GA,31077,0,448
13,GA,31078,0,1421
13,GA,31079,0,1162
13,GA,31082,0,4381
13,GA,31085,0,397
13,GA,31087,0,3363
13,GA,31088,0,24558
13,GA,31089,0,1835
13,GA,31090,0,430
13,GA,31091,0,1131
13,GA,31092,0,2371
13,GA,31093,0,13497
13,GA,31094,0,476
13,GA,31096,0,2220
13,GA,31097,0,552
13,GA,31098,0,1323
13,GA,31201,0,3585
13,GA,31204,0,14676
13,GA,31206,0,12960
13,GA,31210,0,15352
13,GA,31211,0,7234
13,GA,31216,0,7164
13,GA,31217,0,8055
13,GA,31220,0,6291
13,GA,31301,0,1623
13,GA,31302,0,3409
13,GA,31303,0,953
13,GA,31305,0,2224
13,GA,31308,0,3180
13,GA,31309,0,407
13,GA,31312,0,7113
13,GA,31313,0,16007
13,GA,31315,0,3440
13,GA,31316,0,3598
13,GA,31320,0,3955
13,GA,31321,0,2750
13,GA,31322,0,11800
13,GA,31323,0,764
13,GA,31324,0,10650
13,GA,31326,0,8670
13,GA,31328,0,1799
13,GA,31329,0,3444
13,GA,31331,0,2054
